Année du Baccalauréat;Enseignements de spécialité;Formation;Nombre de candidats bacheliers ayant confirmé au moins un vœu;Nombre de candidats bacheliers ayant reçu au moins une proposition d'admission;Nombre de candidats bacheliers ayant accepté une proposition d'admission
2023;Maths,EPPCS;Licence Mécanique, Génie mécanique, Ingénierie mécanique;2;1.0;0
2023;Maths,EPPCS;Licence STAPS;158;113.0;76
2023;Maths,EPPCS;Licence Sciences de l univers, de la terre, de l espace;7;1.0;0
2023;Maths,EPPCS;Licence Sciences de l éducation;5;0.0;0
2023;Maths,EPPCS;Licence Sciences du langage - Linguistique;5;3.0;0
2023;Maths,EPPCS;Licence Sciences et technologies industrielles;3;3.0;1
2023;Maths,EPPCS;Licence Sciences juridiques;15;8.0;0
2023;NSI,HLP;CPGE L;9;7.0;2
2023;NSI,HLP;DCG;0;0.0;0
2023;NSI,HLP;Licence Archéologie, Ethno, Préhistoire, Anthropologie;3;2.0;0
2023;NSI,HLP;Licence Génie civil;0;0.0;0
2023;NSI,HLP;Licence L.AS;57;2.0;1
2023;NSI,HLP;Licence Mathématiques et informatique;0;0.0;0
2023;NSI,HLP;Licence Physique;1;0.0;0
2023;NSI,HLP;Licence Pluri Langues;0;0.0;0
2023;NSI,HLP;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;3;1.0;1
2023;NSI,HLP;Licence Pluri Sciences économiques - Gestion;1;1.0;0
2023;NSI,HLP;Licence Psychologie, Sciences cognitives;21;8.0;4
2023;NSI,HLP;Licence Sciences de la vie, biologie, santé;1;0.0;0
2023;NSI,HLP;Licence Sciences et technologies industrielles;4;3.0;1
2023;NSI,LLCER;BTS Production;380;164.0;56
2023;NSI,LLCER;Ecoles d'ingénieurs;128;40.0;19
2023;NSI,LLCER;Licence AES;41;23.0;8
2023;NSI,LLCER;Licence LEA;323;252.0;81
2023;NSI,LLCER;Licence Langues et littératures étrangères;458;386.0;156
2023;NSI,LLCER;Licence Mathématiques;149;49.0;19
2023;NSI,LLCER;Licence Mathématiques et informatique;7;0.0;0
2023;NSI,LLCER;Licence Philosophie, Epistémologie;27;16.0;3
2023;NSI,LLCER;Licence Pluri Lettres - Sciences du langage - Arts;4;1.0;0
2023;NSI,LLCER;Licence Pluri Sciences;17;0.0;0
2023;NSI,LLCER;Licence Sciences de l éducation;17;7.0;2
2023;NSI,LLCER;Licence Sciences de la vie, biologie, santé;55;4.0;3
2023;NSI,LLCER;Licence Sciences du langage - Linguistique;41;26.0;7
2023;NSI,LLCER;Licence Sciences juridiques;129;64.0;27
2023;NSI,LLCER;Licence Sciences économiques;17;6.0;1
2023;NSI,LLCER;Licence Sociologie, Démographie;32;17.0;3
2023;NSI,EPPCS;Autres formations;7;3.0;2
2023;NSI,EPPCS;BTS Service;6;1.0;0
2023;NSI,EPPCS;BUT Production;8;3.0;1
2023;NSI,EPPCS;BUT Service;2;1.0;1
2023;NSI,EPPCS;DCG;1;0.0;0
2023;NSI,EPPCS;Licence Arts;0;0.0;0
2023;NSI,EPPCS;Licence Pluri Lettres - Langues - Sciences humaines;0;0.0;0
2023;NSI,EPPCS;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2023;NSI,EPPCS;Licence Pluri Sciences économiques - Gestion;1;1.0;0
2023;NSI,EPPCS;Licence Sciences de l éducation;0;0.0;0
2023;NSI,EPPCS;Licence Sciences de la vie, biologie, santé;0;0.0;0
2023;NSI,EPPCS;Licence Sciences et technologies industrielles;0;0.0;0
2023;Physique-Chimie,HGGSP;BTS Production;68;33.0;7
2023;Physique-Chimie,HGGSP;CPGE L;40;28.0;9
2023;Physique-Chimie,HGGSP;D.E sanitaire;21;12.0;5
2023;Physique-Chimie,HGGSP;Licence AES;31;16.0;2
2023;Physique-Chimie,HGGSP;Licence Informatique;17;5.0;1
2023;Physique-Chimie,HGGSP;Licence MASS;1;1.0;0
2023;Physique-Chimie,HGGSP;Licence Physique;35;15.0;1
2023;Physique-Chimie,HGGSP;Licence Physique et chimie;36;18.0;5
2023;Physique-Chimie,HGGSP;Licence Pluri Droit - Sciences éco - AES;3;0.0;0
2023;Physique-Chimie,HGGSP;Licence Pluri Lettres - Sciences du langage - Arts;6;4.0;0
2023;Physique-Chimie,HGGSP;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2023;Physique-Chimie,HGGSP;Licence Psychologie, Sciences cognitives;47;23.0;6
2023;Physique-Chimie,HGGSP;Licence STAPS;84;54.0;32
2023;Physique-Chimie,HLP;CUPGE;2;1.0;0
2023;Physique-Chimie,HLP;Ecoles d'ingénieurs;6;1.0;0
2023;Physique-Chimie,HLP;Licence Mathématiques;8;3.0;1
2023;Physique-Chimie,HLP;Licence Sciences de gestion;2;0.0;0
2023;Physique-Chimie,HLP;Licence Sciences juridiques;33;24.0;7
2023;Physique-Chimie,HLP;Licence Sciences religieuses;1;1.0;0
2023;Physique-Chimie,LLCER;BTS Production;130;58.0;25
2023;Physique-Chimie,LLCER;Licence Archéologie, Ethno, Préhistoire, Anthropologie;11;6.0;1
2023;Physique-Chimie,LLCER;Licence L.AS;473;76.0;23
2023;Physique-Chimie,LLCER;Licence Mathématiques;55;15.0;7
2023;Physique-Chimie,LLCER;Licence Mathématiques et informatique;1;0.0;0
2023;Physique-Chimie,LLCER;Licence Pluri Langues;6;0.0;0
2023;Physique-Chimie,LLCER;Licence Pluri Lettres - Sciences du langage - Arts;4;4.0;0
2023;Physique-Chimie,LLCER;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;27;12.0;4
2023;Physique-Chimie,LLCER;Licence Sciences de l univers, de la terre, de l espace;26;7.0;1
2023;Physique-Chimie,LLCER;Licence Sciences politiques;13;4.0;0
2023;Physique-Chimie,LLCER;Licence Sciences économiques;14;10.0;2
2023;Physique-Chimie,LLCER;Sciences po;16;1.0;1
2023;Physique-Chimie,NSI;BUT Service;56;13.0;1
2023;Physique-Chimie,NSI;CPGE S;78;11.0;5
2023;Physique-Chimie,NSI;Ecoles d'ingénieurs;131;50.0;29
2023;Physique-Chimie,NSI;Ensemble des bacheliers;637;567.0;491
2023;Physique-Chimie,NSI;Licence Electronique, Génie électrique, EEA;4;4.0;1
2023;Physique-Chimie,NSI;Licence L.AS;340;32.0;10
2023;Physique-Chimie,NSI;Licence Langues et littératures françaises;14;7.0;1
2023;Physique-Chimie,NSI;Licence Pluri Droit - Sciences éco - AES;0;0.0;0
2023;Physique-Chimie,NSI;Licence Pluri Lettres - Langues - Sciences humaines;1;1.0;0
2023;Physique-Chimie,NSI;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;8;6.0;1
2023;Physique-Chimie,NSI;Licence Sciences religieuses;1;1.0;0
2023;Physique-Chimie,NSI;Licence Sciences économiques;3;1.0;0
2023;Physique-Chimie,NSI;Sciences po;3;0.0;0
2023;Physique-Chimie,SES;CPGE S;30;4.0;1
2023;Physique-Chimie,SES;D.E  social;17;8.0;6
2023;Physique-Chimie,SES;Licence AES;165;113.0;29
2023;Physique-Chimie,SES;Licence Archéologie, Ethno, Préhistoire, Anthropologie;2;2.0;1
2023;Physique-Chimie,SES;Licence Pluri Droit - Sciences éco - AES;4;1.0;0
2023;Physique-Chimie,SES;Licence Pluri Lettres - Langues - Sciences humaines;7;6.0;1
2023;Physique-Chimie,SES;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;8;1.0;0
2023;Physique-Chimie,SES;Licence Sciences de gestion;81;41.0;13
2023;Physique-Chimie,SES;Licence Sciences de l éducation;38;21.0;8
2023;Physique-Chimie,SES;Licence Sciences du langage - Linguistique;19;13.0;5
2023;Physique-Chimie,SES;Licence Sciences et technologies industrielles;30;12.0;4
2023;Physique-Chimie,SI;CPGE ECG;5;1.0;0
2023;Physique-Chimie,SI;CPGE L;2;1.0;1
2023;Physique-Chimie,SI;CPGE S;66;25.0;10
2023;Physique-Chimie,SI;DCG;3;1.0;0
2023;Physique-Chimie,SI;Ensemble des bacheliers;378;349.0;302
2023;Physique-Chimie,SI;Formations des écoles nationales vétérinaires;0;0.0;0
2023;Physique-Chimie,SI;Licence Formation générale aux métiers de l ingénieur;93;58.0;13
2023;Physique-Chimie,SI;Licence LEA;12;6.0;3
2023;Physique-Chimie,SI;Licence Langues et littératures étrangères;14;11.0;4
2023;Physique-Chimie,SI;Licence Mathématiques;35;7.0;0
2023;Physique-Chimie,SI;Licence Mathématiques et informatique;0;0.0;0
2023;Physique-Chimie,SI;Licence Physique et chimie;40;19.0;1
2023;Physique-Chimie,SI;Licence Pluri Lettres - Langues - Sciences humaines;1;1.0;0
2023;Physique-Chimie,SI;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;3;1.0;1
2023;Physique-Chimie,SI;Licence Psychologie, Sciences cognitives;13;5.0;2
2023;Physique-Chimie,SI;Licence STAPS;59;30.0;16
2023;Physique-Chimie,SI;Licence Sciences de l univers, de la terre, de l espace;21;3.0;0
2023;Physique-Chimie,SI;Licence Sciences de l éducation;6;1.0;0
2023;Physique-Chimie,SI;Licence Sciences du langage - Linguistique;3;0.0;0
2023;Physique-Chimie,SI;Licence Sciences et technologies industrielles;34;8.0;3
2023;Physique-Chimie,SI;Licence Sciences économiques;4;3.0;1
2023;Physique-Chimie,SVT;BTS Agricole;1763;1196.0;430
2023;Physique-Chimie,SVT;BTS Service;6763;2857.0;628
2023;Physique-Chimie,SVT;CPGE ECG;453;250.0;46
2023;Physique-Chimie,SVT;CPGE L;295;191.0;54
2023;Physique-Chimie,SVT;Ecoles d'ingénieurs;3384;1431.0;759
2023;Physique-Chimie,SVT;Licence Archéologie, Ethno, Préhistoire, Anthropologie;132;98.0;4
2023;Physique-Chimie,SVT;Licence Histoire;1752;1049.0;143
2023;Physique-Chimie,SVT;Licence Informatique;2892;252.0;36
2023;Physique-Chimie,SVT;Licence LEA;1420;1070.0;172
2023;Physique-Chimie,SVT;Licence Langues et littératures étrangères;2186;1380.0;226
2023;Physique-Chimie,SVT;Licence MASS;379;120.0;4
2023;Physique-Chimie,SVT;Licence Pluri Sciences économiques - Gestion;2355;925.0;144
2023;Physique-Chimie,SVT;Licence Sciences de gestion;515;157.0;30
2023;Physique-Chimie,SVT;Licence Sciences de l éducation;849;413.0;83
2023;Physique-Chimie,SVT;Licence Sciences du langage - Linguistique;634;370.0;49
2023;Physique-Chimie,SVT;Licence Sciences politiques;311;60.0;13
2023;Physique-Chimie,EPPCS;CPGE ECG;0;0.0;0
2023;Physique-Chimie,EPPCS;CUPGE;0;0.0;0
2023;Physique-Chimie,EPPCS;Ensemble des bacheliers;60;55.0;45
2023;Physique-Chimie,EPPCS;Formations des écoles nationales vétérinaires;0;0.0;0
2023;Physique-Chimie,EPPCS;Licence Formation générale aux métiers de l ingénieur;0;0.0;0
2023;Physique-Chimie,EPPCS;Licence Pluri Lettres - Sciences du langage - Arts;0;0.0;0
2023;Physique-Chimie,EPPCS;Licence Pluri Sciences;2;1.0;0
2023;Physique-Chimie,EPPCS;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2023;SES,HGGSP;CPGE L;4566;3228.0;1166
2023;SES,HGGSP;DCG;1571;752.0;230
2023;SES,HGGSP;Ecoles de Commerce;6422;4353.0;3221
2023;SES,HGGSP;Licence Arts;2515;1200.0;364
2023;SES,HGGSP;Licence Génie civil;43;12.0;4
2023;SES,HGGSP;Licence L.AS;39418;1715.0;317
2023;SES,HGGSP;Licence Mathématiques;142;21.0;1
2023;SES,HGGSP;Licence Pluri Lettres - Sciences du langage - Arts;644;491.0;85
2023;SES,HGGSP;Licence Psychologie, Sciences cognitives;7160;3500.0;1129
2023;SES,HGGSP;PASS;705;156.0;50
2023;SES,HLP;Autres formations;1316;451.0;169
2023;SES,HLP;CPGE ECG;262;112.0;46
2023;SES,HLP;D.E  social;431;169.0;135
2023;SES,HLP;D.E sanitaire;486;203.0;126
2023;SES,HLP;Ecoles d'ingénieurs;21;6.0;3
2023;SES,HLP;Formations des écoles nationales vétérinaires;3;0.0;0
2023;SES,HLP;Licence Géographie;179;111.0;28
2023;SES,HLP;Licence Sciences de l éducation;951;440.0;171
2023;SES,HLP;Licence Sciences du langage - Linguistique;657;378.0;88
2023;SES,HLP;Licence Sciences et technologies industrielles;79;21.0;10
2023;SES,HLP;PASS;188;38.0;14
2023;SES,LLCER;BUT Production;1226;274.0;100
2023;SES,LLCER;D.E sanitaire;650;288.0;188
2023;SES,LLCER;Licence Informatique;190;50.0;17
2023;SES,LLCER;Licence Mathématiques et informatique;1;0.0;0
2023;SES,LLCER;Licence Mécanique, Génie mécanique, Ingénierie mécanique;5;1.0;0
2023;SES,LLCER;Licence Pluri Sciences;133;54.0;16
2023;SES,LLCER;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;58;14.0;4
2023;SES,LLCER;Licence Psychologie, Sciences cognitives;3614;1904.0;765
2023;SES,LLCER;Licence Sciences de gestion;2803;1012.0;350
2023;SES,LLCER;Licence Sciences juridiques;7104;4819.0;2511
2023;SES,NSI;CPGE L;16;7.0;3
2023;SES,NSI;CPGE S;28;1.0;0
2023;SES,NSI;CUPGE;8;1.0;1
2023;SES,NSI;Licence Arts;98;50.0;22
2023;SES,NSI;Licence Formation générale aux métiers de l ingénieur;48;15.0;2
2023;SES,NSI;Licence LEA;77;57.0;20
2023;SES,NSI;Licence Langues et littératures étrangères;64;46.0;9
2023;SES,NSI;Licence Sciences juridiques;193;121.0;45
2023;SES,NSI;Licence Sociologie, Démographie;148;101.0;20
2023;SES,SI;BTS Agricole;4;2.0;1
2023;SES,SI;CUPGE;2;0.0;0
2023;SES,SI;DCG;8;2.0;1
2023;SES,SI;DEUST;2;1.0;0
2023;SES,SI;Ensemble des bacheliers;113;99.0;85
2023;SES,SI;Formations d'ART;12;3.0;2
2023;SES,SI;Licence Formation générale aux métiers de l ingénieur;11;2.0;0
2023;SES,SI;Licence Histoire;10;5.0;2
2023;SES,SI;Licence Informatique;10;5.0;2
2023;SES,SI;Licence Langues et littératures françaises;3;2.0;1
2023;SES,SI;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;0;0.0;0
2023;SES,SI;Licence Pluri Sciences économiques - Gestion;53;29.0;11
2023;SES,SI;Licence STAPS;24;6.0;3
2023;SES,SI;Licence Sciences de gestion;12;4.0;1
2023;SES,SI;Licence Sciences et technologies industrielles;3;0.0;0
2023;SES,SI;Licence Sciences économiques;14;5.0;3
2023;SES,EPPCS;BTS Production;34;8.0;3
2023;SES,EPPCS;BTS Service;227;100.0;28
2023;SES,EPPCS;D.E  social;11;6.0;4
2023;SES,EPPCS;Formations des écoles nationales vétérinaires;0;0.0;0
2023;SES,EPPCS;Licence AES;99;64.0;16
2023;SES,EPPCS;Licence Langues et littératures étrangères;20;15.0;2
2023;SES,EPPCS;Licence Pluri Droit - Sciences éco - AES;0;0.0;0
2023;SES,EPPCS;Licence Pluri Langues;0;0.0;0
2023;SES,EPPCS;Licence Pluri Lettres - Langues - Sciences humaines;1;1.0;0
2023;SES,EPPCS;Licence Pluri Sciences;4;2.0;0
2023;SES,EPPCS;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2023;SES,EPPCS;Licence Pluri Sciences économiques - Gestion;98;49.0;12
2023;SES,EPPCS;Licence Sciences du langage - Linguistique;9;5.0;0
2023;SI,HGGSP;CPGE S;1;0.0;0
2023;SI,HGGSP;Licence AES;1;1.0;0
2023;SI,HGGSP;Licence Arts;2;2.0;0
2023;SI,HGGSP;Licence Electronique, Génie électrique, EEA;0;0.0;0
2023;SI,HGGSP;Licence Géographie;10;10.0;5
2023;SI,HGGSP;Licence L.AS;23;1.0;0
2023;SI,HGGSP;Licence MASS;0;0.0;0
2023;SI,HGGSP;Licence Philosophie, Epistémologie;0;0.0;0
2023;SI,HGGSP;Licence Physique et chimie;0;0.0;0
2023;SI,HGGSP;Licence Pluri Droit - Sciences éco - AES;0;0.0;0
2023;SI,HGGSP;Licence Pluri Lettres - Sciences du langage - Arts;2;2.0;0
2023;SI,HGGSP;Licence Sciences de l information et de la communication;2;2.0;1
2023;SI,HGGSP;Licence Sciences de l éducation;1;1.0;0
2023;SI,HGGSP;Licence Sciences de la vie, biologie, santé;0;0.0;0
2023;SI,HGGSP;Licence Sciences juridiques;8;4.0;0
2023;SI,HGGSP;Licence Sciences politiques;5;1.0;1
2023;SI,HLP;BUT Service;3;0.0;0
2023;SI,HLP;CUPGE;0;0.0;0
2023;SI,HLP;DEUST;0;0.0;0
2023;SI,HLP;Licence Arts;3;1.0;1
2023;SI,HLP;Licence Formation générale aux métiers de l ingénieur;1;0.0;0
2023;SI,HLP;Licence Géographie;1;0.0;0
2023;SI,HLP;Licence LEA;1;1.0;0
2023;SI,HLP;Licence Langues et littératures françaises;3;3.0;1
2023;SI,HLP;Licence Philosophie, Epistémologie;4;3.0;1
2023;SI,HLP;Licence Pluri Lettres - Sciences du langage - Arts;1;0.0;0
2023;SI,HLP;Licence Psychologie, Sciences cognitives;0;0.0;0
2023;SI,HLP;Licence Sciences de l éducation;0;0.0;0
2023;SI,LLCER;Autres formations;39;14.0;6
2023;SI,LLCER;BUT Production;42;18.0;7
2023;SI,LLCER;DEUST;4;0.0;0
2023;SI,LLCER;Ecoles d'ingénieurs;9;1.0;1
2023;SI,LLCER;Licence Chimie;1;0.0;0
2023;SI,LLCER;Licence L.AS;51;5.0;2
2023;SI,LLCER;Licence Mathématiques;8;1.0;0
2023;SI,LLCER;Licence Physique et chimie;2;0.0;0
2023;SI,LLCER;Licence Pluri Droit - Sciences éco - AES;0;0.0;0
2023;SI,LLCER;Licence Pluri Lettres - Langues - Sciences humaines;0;0.0;0
2023;SI,LLCER;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;0;0.0;0
2023;SI,LLCER;Licence Sciences de l information et de la communication;3;1.0;0
2023;SI,LLCER;Licence Sociologie, Démographie;3;2.0;0
2023;SI,NSI;Autres formations;108;24.0;7
2023;SI,NSI;CPGE ECG;3;0.0;0
2023;SI,NSI;CUPGE;4;0.0;0
2023;SI,NSI;DCG;2;0.0;0
2023;SI,NSI;Formations d'ART;31;2.0;1
2023;SI,NSI;Licence AES;8;5.0;1
2023;SI,NSI;Licence Archéologie, Ethno, Préhistoire, Anthropologie;0;0.0;0
2023;SI,NSI;Licence Electronique, Génie électrique, EEA;4;2.0;0
2023;SI,NSI;Licence MASS;14;6.0;2
2023;SI,NSI;Licence Physique;19;5.0;0
2023;SI,NSI;Licence Pluri Droit - Sciences éco - AES;0;0.0;0
2023;SI,NSI;Licence Pluri Sciences économiques - Gestion;27;12.0;2
2023;SI,NSI;Licence Sciences de l information et de la communication;14;9.0;1
2023;SI,NSI;Licence Sciences et technologies industrielles;29;5.0;4
2023;SI,NSI;Licence Sciences politiques;1;1.0;1
2023;SI,EPPCS;BTS Service;1;0.0;0
2023;SI,EPPCS;BUT Production;2;1.0;1
2023;SI,EPPCS;Licence AES;1;1.0;0
2023;SI,EPPCS;Licence Electronique, Génie électrique, EEA;0;0.0;0
2023;SI,EPPCS;Licence L.AS;3;0.0;0
2023;SI,EPPCS;Licence Langues et littératures étrangères;1;1.0;0
2023;SI,EPPCS;Licence Mathématiques;1;0.0;0
2023;SI,EPPCS;Licence Physique;1;0.0;0
2023;SI,EPPCS;Licence Physique et chimie;1;0.0;0
2023;SI,EPPCS;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2023;SI,EPPCS;Licence Pluri Sciences économiques - Gestion;1;0.0;0
2023;SI,EPPCS;Licence Psychologie, Sciences cognitives;0;0.0;0
2023;SI,EPPCS;Licence Sciences de la vie, biologie, santé;1;0.0;0
2023;SI,EPPCS;Licence Sciences religieuses;0;0.0;0
2023;SI,EPPCS;Licence Sociologie, Démographie;1;1.0;0
2023;SVT,HGGSP;BTS Agricole;305;187.0;81
2023;SVT,HGGSP;BTS Service;1209;509.0;171
2023;SVT,HGGSP;CPGE L;184;129.0;52
2023;SVT,HGGSP;Formations d'ART;171;40.0;19
2023;SVT,HGGSP;Licence Archéologie, Ethno, Préhistoire, Anthropologie;60;44.0;8
2023;SVT,HGGSP;Licence Informatique;121;7.0;2
2023;SVT,HGGSP;Licence MASS;21;14.0;3
2023;SVT,HGGSP;Licence Mathématiques et informatique;0;0.0;0
2023;SVT,HGGSP;Licence Pluri Droit - Sciences éco - AES;5;0.0;0
2023;SVT,HGGSP;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;641;284.0;75
2023;SVT,HGGSP;Licence Pluri Sciences économiques - Gestion;261;123.0;25
2023;SVT,HGGSP;Licence STAPS;1654;1123.0;761
2023;SVT,HGGSP;Licence Sciences de l éducation;267;126.0;37
2023;SVT,HGGSP;Licence Sciences politiques;471;119.0;38
2023;SVT,HGGSP;Licence Sciences religieuses;3;2.0;0
2023;SVT,HGGSP;Licence Sciences économiques;74;30.0;3
2023;SVT,HLP;CPGE S;43;4.0;1
2023;SVT,HLP;Licence Génie civil;1;0.0;0
2023;SVT,HLP;Licence MASS;8;4.0;0
2023;SVT,HLP;Licence Pluri Lettres - Sciences du langage - Arts;69;38.0;6
2023;SVT,HLP;Licence STAPS;392;214.0;138
2023;SVT,HLP;Licence Sciences de l information et de la communication;82;46.0;11
2023;SVT,HLP;Licence Sciences de l univers, de la terre, de l espace;98;38.0;3
2023;SVT,HLP;Licence Sciences politiques;31;3.0;0
2023;SVT,HLP;Licence Sociologie, Démographie;353;236.0;38
2023;SVT,HLP;PASS;361;112.0;49
2023;SVT,LLCER;BTS Agricole;245;147.0;68
2023;SVT,LLCER;DCG;34;14.0;7
2023;SVT,LLCER;DEUST;244;89.0;38
2023;SVT,LLCER;Licence Formation générale aux métiers de l ingénieur;125;11.0;2
2023;SVT,LLCER;Licence Géographie;61;48.0;8
2023;SVT,LLCER;Licence Langues et littératures françaises;333;193.0;31
2023;SVT,LLCER;Licence Langues et littératures étrangères;1788;1475.0;419
2023;SVT,LLCER;Licence Physique;122;4.0;2
2023;SVT,LLCER;Licence Psychologie, Sciences cognitives;1253;728.0;305
2023;SVT,LLCER;Licence Sciences de l information et de la communication;152;80.0;18
2023;SVT,LLCER;Licence Sciences religieuses;3;2.0;1
2023;SVT,NSI;Autres formations;161;35.0;17
2023;SVT,NSI;BTS Production;212;97.0;32
2023;SVT,NSI;CPGE L;2;0.0;0
2023;SVT,NSI;D.E  social;0;0.0;0
2023;SVT,NSI;Licence Electronique, Génie électrique, EEA;0;0.0;0
2023;SVT,NSI;Licence Formation générale aux métiers de l ingénieur;42;8.0;1
2023;SVT,NSI;Licence Génie civil;4;2.0;0
2023;SVT,NSI;Licence Géographie;8;7.0;2
2023;SVT,NSI;Licence Histoire;33;24.0;4
2023;SVT,NSI;Licence LEA;33;21.0;6
2023;SVT,NSI;Licence Langues et littératures françaises;21;10.0;2
2023;SVT,NSI;Licence Pluri Sciences humaines et sociales;8;2.0;0
2023;SVT,NSI;Licence Sciences de l information et de la communication;23;9.0;2
2023;SVT,NSI;Licence Sciences de l univers, de la terre, de l espace;56;25.0;5
2023;SVT,NSI;Licence Sciences de l éducation;13;4.0;1
2023;SVT,NSI;Licence Sciences de la vie, biologie, santé;240;120.0;60
2023;SVT,NSI;Licence Sciences et technologies industrielles;50;16.0;4
2023;SVT,NSI;Licence Sciences économiques;8;2.0;0
2023;SVT,SES;Licence Archéologie, Ethno, Préhistoire, Anthropologie;67;32.0;6
2023;SVT,SES;Licence Mathématiques;302;18.0;5
2023;SVT,SES;Licence Mathématiques et informatique;0;0.0;0
2023;SVT,SES;Licence Pluri Sciences;465;220.0;27
2023;SVT,SES;Licence STAPS;4405;3024.0;1940
2023;SVT,SES;Licence Sciences et technologies industrielles;273;58.0;17
2023;SVT,SES;Licence Sciences politiques;200;27.0;8
2023;SVT,SES;Sciences po;113;5.0;4
2023;SVT,SI;BTS Service;35;12.0;4
2023;SVT,SI;D.E  social;1;1.0;1
2023;SVT,SI;DEUST;9;2.0;0
2023;SVT,SI;Ecoles de Commerce;4;2.0;2
2023;SVT,SI;Ensemble des bacheliers;122;112.0;94
2023;SVT,SI;Licence Histoire;7;4.0;2
2023;SVT,SI;Licence L.AS;80;10.0;4
2023;SVT,SI;Licence Langues et littératures étrangères;4;3.0;0
2023;SVT,SI;Licence Mathématiques et informatique;0;0.0;0
2023;SVT,SI;Licence Physique et chimie;9;3.0;0
2023;SVT,SI;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;19;7.0;3
2023;SVT,SI;Licence Pluri Sciences humaines et sociales;0;0.0;0
2023;SVT,SI;Licence Sciences de gestion;3;1.0;0
2023;SVT,SI;Licence Sciences et technologies industrielles;6;2.0;0
2023;SVT,SI;Sciences po;1;0.0;0
2023;SVT,EPPCS;BTS Agricole;37;19.0;7
2023;SVT,EPPCS;BTS Production;75;23.0;5
2023;SVT,EPPCS;CPGE ECG;3;0.0;0
2023;SVT,EPPCS;D.E  social;19;5.0;2
2023;SVT,EPPCS;DCG;8;3.0;1
2023;SVT,EPPCS;Licence AES;21;13.0;7
2023;SVT,EPPCS;Licence Informatique;24;2.0;1
2023;SVT,EPPCS;Licence MASS;3;1.0;0
2023;SVT,EPPCS;Licence Physique et chimie;23;1.0;0
2023;SVT,EPPCS;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2023;SVT,EPPCS;Licence Psychologie, Sciences cognitives;96;38.0;7
2023;SVT,EPPCS;Licence STAPS;1071;858.0;640
2023;SVT,EPPCS;Licence Sciences de l éducation;35;15.0;1
2023;SVT,EPPCS;Licence Sciences de la vie, biologie, santé;310;104.0;26
2023;SVT,EPPCS;Licence Sociologie, Démographie;38;31.0;4
2023;SVT,EPPCS;PASS;205;50.0;17
2021;Art,Art;Licence Chimie;0;0.0;0
2021;Art,Art;Licence Langues et littératures françaises;0;0.0;0
2021;Art,Art;Licence Philosophie, Epistémologie;0;0.0;0
2021;Art,Art;Licence Physique;0;0.0;0
2021;Art,Art;Licence Pluri Droit - Sciences éco - AES;0;0.0;0
2021;Art,Art;Licence Pluri Langues;0;0.0;0
2021;Art,Art;Licence Pluri Lettres - Sciences du langage - Arts;0;0.0;0
2021;Art,Art;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2021;Art,Art;Licence Psychologie, Sciences cognitives;0;0.0;0
2021;Art,Art;Licence Sciences de la vie, biologie, santé;0;0.0;0
2021;Art,Art;Licence Sciences du langage - Linguistique;0;0.0;0
2021;Art,Art;Licence L.AS;1;0.0;0
2021;Art,Art;BTS Service;1;0.0;0
2021;Art,Art;Ecoles d'ingénieurs;0;0.0;0
2021;Art,Art;Formations d'ART;0;0.0;0
2021;Art,Art;DCG;0;0.0;0
2021;Art,Art;Formations des écoles nationales vétérinaires;0;0.0;0
2021;Art,HGGSP;Licence AES;76;34.0;7
2021;Art,HGGSP;Licence Langues et littératures françaises;348;214.0;50
2021;Art,HGGSP;Licence MASS;2;0.0;0
2021;Art,HGGSP;Licence Philosophie, Epistémologie;128;68.0;12
2021;Art,HGGSP;Licence Physique et chimie;0;0.0;0
2021;Art,HGGSP;Licence Pluri Sciences;10;5.0;2
2021;Art,HGGSP;Licence Sciences de l information et de la communication;296;151.0;56
2021;Art,HGGSP;Licence Sciences de l éducation;155;82.0;42
2021;Art,HGGSP;Licence Sciences économiques;10;2.0;0
2021;Art,HGGSP;CPGE L;228;151.0;76
2021;Art,HGGSP;D.E  social;49;8.0;8
2021;Art,HGGSP;D.E sanitaire;68;20.0;17
2021;Art,HGGSP;DEUST;61;25.0;14
2021;Art,HGGSP;Sciences po;207;10.0;10
2021;Art,HGGSP;Ensemble des bacheliers;3022;2693.0;2249
2021;Art,HLP;Licence Histoire;679;550.0;171
2021;Art,HLP;Licence LEA;220;138.0;32
2021;Art,HLP;Licence Langues et littératures françaises;1097;838.0;234
2021;Art,HLP;Licence MASS;1;0.0;0
